종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
394350,KOSEF 글로벌퓨처모빌리티,2021.7.20,주식-업종섹터-업종테마,키움투자자산운용,0.42,MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격),6.04,30502532110,-0.81,높음,실물(패시브),0.31,배당소득세(보유기간과세)
130730,KOSEF 단기자금,2010.7.29,채권-혼합-단기,키움투자자산운용,0.2,MK 머니마켓 지수(총수익),0.06,1.00765E+11,0.02,매우낮음,실물(패시브),0.05,배당소득세(보유기간과세)
411860,KOSEF 독일DAX,2021.12.22,주식-시장대표,키움투자자산운용,17.4,DAX Index(PR),0.95,6225459011,-0.81,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
430500,KOSEF 물가채KIS,2022.5.31,채권-국공채-장기,키움투자자산운용,6.77,KIS TIPS 지수(총수익),0.4,11306019308,0,매우낮음,실물(패시브),0.15,배당소득세(보유기간과세)
426330,KOSEF 미국ETF산업STOXX,2022.4.26,주식-업종섹터-업종테마,키움투자자산운용,25.62,STOXX USA ETF Industry Index (KRW),0.52,3890883226,0.2,보통,실물(패시브),0.52,배당소득세(보유기간과세)
449770,KOSEF 미국S&P500,2022.12.20,주식-시장대표,키움투자자산운용,35.9,S&P 500,0.45,57194821987,0.4,낮음,실물(패시브),0.021,배당소득세(보유기간과세)
449780,KOSEF 미국S&P500(H),2022.12.20,주식-시장대표,키움투자자산운용,23,S&P 500,1.45,11404931708,0.34,낮음,실물(패시브),0.04,배당소득세(보유기간과세)
453080,KOSEF 미국나스닥100(H),2023.3.14,주식-시장대표,키움투자자산운용,25.19,NASDAQ 100,1.58,19535940416,0.58,보통,실물(패시브),0.04,배당소득세(보유기간과세)
138230,KOSEF 미국달러선물,2011.2.24,통화-미국달러,키움투자자산운용,9.97,미국달러선물지수,0.66,34646329252,-0.1,매우낮음,실물(패시브),0.37,배당소득세(보유기간과세)
225800,KOSEF 미국달러선물레버리지,2015.8.10,통화-미국달러,키움투자자산운용,26.37,미국달러선물지수,1.16,16847143638,0.01,보통,실물(패시브),0.64,배당소득세(보유기간과세)
139660,KOSEF 미국달러선물인버스,2011.4.1,통화-미국달러,키움투자자산운용,-8.79,미국달러선물지수,0.62,8732146855,-0.01,매우낮음,실물(패시브),0.49,배당소득세(보유기간과세)
230480,KOSEF 미국달러선물인버스2X,2015.11.16,통화-미국달러,키움투자자산운용,-19.97,미국달러선물지수,1.07,13266266149,0.16,보통,실물(패시브),0.64,배당소득세(보유기간과세)
373790,KOSEF 미국방어배당성장나스닥,2020.12.24,주식-전략-배당,키움투자자산운용,15.91,Nasdaq US Low Volatility Dividend Achievers Index,0.65,6480479000,-0.84,낮음,실물(패시브),0.4,배당소득세(보유기간과세)
483030,KOSEF 미국블록버스터바이오테크의약품+,2024.5.28,주식-업종섹터-업종테마,키움투자자산운용,0,Solactive Blockbuster Biotech Drugs Index(PR),0.34,12119674747,0.63,낮음,실물(패시브),0.49,배당소득세(보유기간과세)
474800,KOSEF 미국원유에너지기업,2024.1.16,주식-업종섹터-에너지화학,키움투자자산운용,0,MSCI US IMI Energy 25/50 Index(Price Return),0.75,28178938867,0.62,보통,실물(패시브),0.29,배당소득세(보유기간과세)
104520,KOSEF 블루칩,2008.7.29,주식-규모-대형주,키움투자자산운용,9.7,MKF 블루칩,0.54,10267121690,-0.24,보통,실물(패시브),0.4,비과세
483020,KOSEF 의료AI,2024.5.28,주식-업종섹터-업종테마,키움투자자산운용,0,FnGuide 의료AI 지수,1.62,11335557963,-0.32,매우높음,실물(패시브),0.49,비과세
200250,KOSEF 인도Nifty50(합성),2014.6.26,주식-시장대표,키움투자자산운용,32.4,Nifty 50 Index,0.9,2.41473E+11,-0.06,낮음,합성(패시브),0.29,배당소득세(보유기간과세)
441330,KOSEF 차이나A50커넥트MSCI,2022.9.20,주식-시장대표,키움투자자산운용,4.12,MSCI China A50 Connect Index,0.69,8385478858,-1.32,보통,실물(패시브),0.2,배당소득세(보유기간과세)
445930,KOSEF 차이나A50커넥트레버리지MSCI(합성H),2022.10.25,주식-시장대표,키움투자자산운용,-13.98,MSCI China A50 Connect Index,0.47,4108265040,-3.79,매우높음,합성(패시브),0.35,배당소득세(보유기간과세)
445950,KOSEF 차이나A50커넥트인버스MSCI(합성 H),2022.10.25,주식-시장대표,키움투자자산운용,3.82,MSCI China A50 Connect Index,0.24,4956436049,2.69,보통,합성(패시브),0.35,배당소득세(보유기간과세)
454180,KOSEF 차이나내수소비TOP CSI,2023.4.4,주식-업종섹터-업종테마,키움투자자산운용,-8.02,CSI SH-HK-SZ Consumer Top Index,1.93,4262609608,-0.84,보통,실물(패시브),0.42,배당소득세(보유기간과세)
316670,KOSEF 코스닥150,2019.1.22,주식-시장대표,키움투자자산운용,-6.12,코스닥 150,0.18,14993094494,-0.95,매우높음,실물(패시브),0.15,비과세
291630,KOSEF 코스닥150선물레버리지,2018.3.16,주식-시장대표,키움투자자산운용,-14.37,F-코스닥150 지수,1.86,2664663624,-0.19,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
291620,KOSEF 코스닥150선물인버스,2018.3.16,주식-시장대표,키움투자자산운용,-3.68,F-코스닥150 지수,0.22,3411498456,-0.26,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
467540,KOSEF 코스닥글로벌,2023.10.24,주식-시장대표,키움투자자산운용,0,코스닥 글로벌 지수,4.07,8544915440,-0.34,매우높음,실물(패시브),0.07,비과세
153270,KOSEF 코스피100,2012.2.28,주식-시장대표,키움투자자산운용,13.07,코스피 100,0.69,7670505931,-0.45,보통,실물(패시브),0.195,비과세
122260,KOSEF 통안채1년,2010.1.14,채권-국공채-단기,키움투자자산운용,1.17,MK 통안채지수(총수익),0.06,40766618533,0.02,매우낮음,실물(패시브),0.05,배당소득세(보유기간과세)
487130,KoAct AI인프라액티브,2024.7.9,주식-업종섹터-업종테마,삼성액티브자산운용,0,Solactive AI인프라 지수,37.6,11538101177,-0.36,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
471040,KoAct 글로벌AI&로봇액티브,2023.11.21,주식-업종섹터-업종테마,삼성액티브자산운용,0,iSelect 글로벌AI&로봇PR지수,13.49,30596112259,0.31,높음,실물(액티브),0.5,배당소득세(보유기간과세)
475070,KoAct 글로벌기후테크인프라액티브,2024.1.18,주식-업종섹터-업종테마,삼성액티브자산운용,0,Solactive 글로벌기후테크인프라 PR 지수,10.2,30672564276,-0.2,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
462900,KoAct 바이오헬스케어액티브,2023.8.3,주식-업종섹터-업종테마,삼성액티브자산운용,0,iSelect 바이오헬스케어 PR 지수,10.92,99026432068,0.07,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
476850,KoAct 배당성장액티브,2024.2.27,주식-시장대표,삼성액티브자산운용,0,코스피,9.43,1.75397E+11,-0.09,보통,실물(액티브),0.5,배당소득세(보유기간과세)
482030,KoAct 테크핵심소재공급망액티브,2024.5.14,주식-업종섹터-업종테마,삼성액티브자산운용,0,iSelect 테크핵심소재공급망,9.92,6668099186,-0.68,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
148020,RISE 200,2011.10.20,주식-시장대표,케이비자산운용,13.26,코스피 200,0.64,1.21499E+12,-0.29,보통,실물(패시브),0.017,비과세
361580,RISE 200TR,2020.8.21,주식-시장대표,케이비자산운용,15.53,코스피 200 TR,0.24,2.90586E+11,-0.28,보통,실물(패시브),0.012,배당소득세(보유기간과세)
290080,RISE 200고배당커버드콜ATM,2018.2.27,주식-전략-구조화,케이비자산운용,11.89,코스피 200 고배당커버드콜 ATM 지수(시장가격지수),4.93,10528263887,-0.43,낮음,실물(패시브),0.4,배당소득세(보유기간과세)
284980,RISE 200금융,2017.12.8,주식-업종섹터-금융,케이비자산운용,44.93,코스피 200 금융,1.9,8753015209,-0.11,높음,실물(패시브),0.19,비과세
252400,RISE 200선물레버리지,2016.9.12,주식-시장대표,케이비자산운용,23.86,코스피 200 선물지수,0.77,19684409199,0.21,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
252410,RISE 200선물인버스,2016.9.12,주식-시장대표,케이비자산운용,-10.87,코스피 200 선물지수,0.35,3562751973,-0.09,보통,실물(패시브),0.6,배당소득세(보유기간과세)
252420,RISE 200선물인버스2X,2016.9.22,주식-시장대표,케이비자산운용,-25.12,코스피 200 선물지수,0.76,20127624923,-0.25,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
475720,RISE 200위클리커버드콜,2024.3.5,주식-전략-구조화,케이비자산운용,0,코스피 200 위클리 커버드콜 ATM 지수,1.42,97830390587,-0.25,낮음,실물(패시브),0.3,배당소득세(보유기간과세)
464540,RISE 25-03 회사채(AA-이상)액티브,2023.8.17,채권-회사채-단기,케이비자산운용,0,KIS 2025년 3월 만기도래 크레딧 종합채권지수(AA-이상)(시장가격),0.11,2.19297E+11,0.02,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
483230,RISE 25-06 은행채(AA+이상)액티브,2024.6.18,채권-회사채-단기,케이비자산운용,0,KIS 2025년 6월 만기도래 은행채 지수(AA+이상)(총수익),0.09,1.32386E+11,0.04,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
448600,RISE 25-11 회사채(AA-이상)액티브,2022.11.22,채권-혼합-단기,케이비자산운용,0.41,KIS 2025년 만기도래 크레딧 종합채권 지수(AA-이상)(시장가격),0.26,82548938202,0.05,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
465330,RISE 2차전지TOP10,2023.9.12,주식-업종섹터-업종테마,케이비자산운용,0,iSelect 2차전지 TOP10 지수(PR),0.48,45001516940,-0.07,매우높음,실물(패시브),0.07,비과세
465350,RISE 2차전지TOP10인버스(합성),2023.9.12,주식-업종섹터-업종테마,케이비자산운용,0,iSelect 2차전지 TOP10 지수(PR),0.55,87706221436,-0.77,매우높음,합성(패시브),0.49,배당소득세(보유기간과세)
422420,RISE 2차전지액티브,2022.4.8,주식-업종섹터-업종테마,케이비자산운용,-36.84,iSelect 2차전지 지수 (시장가격지수),7.73,2.17279E+11,-0.23,매우높음,실물(액티브),0.35,배당소득세(보유기간과세)
367760,RISE 5G테크,2020.10.29,주식-업종섹터-업종테마,케이비자산운용,23.41,FnGuide 5G 테크 지수,1.25,41472216254,0.09,매우높음,실물(패시브),0.45,비과세
105780,RISE 5대그룹주,2008.10.22,주식-전략-기업그룹,케이비자산운용,2.04,MKF 5대그룹주,0.77,13575953953,-0.41,높음,실물(패시브),0.4,비과세
469070,RISE AI&로봇,2023.10.24,주식-업종섹터-업종테마,케이비자산운용,0,iSelect AI&로봇 지수(시장가격),0.93,42830350913,-0.2,매우높음,실물(패시브),0.4,비과세
477080,RISE CD금리액티브(합성),2024.3.26,기타,케이비자산운용,0,FnGuide CD금리투자 지수(총수익),0.02,5.31264E+11,0.02,매우낮음,합성(액티브),0.02,배당소득세(보유기간과세)
290130,RISE ESG사회책임투자,2018.2.27,주식-전략-전략테마,케이비자산운용,22.97,KRX ESG 사회책임경영지수(S),1.06,2.4052E+11,-0.28,보통,실물(패시브),0.3,비과세
326240,RISE IT플러스,2019.6.20,주식-전략-전략테마,케이비자산운용,-2.94,FnGuide IT플러스 지수,0.34,1.57893E+11,-0.22,높음,실물(패시브),0.4,비과세
385560,RISE KIS국고채30년Enhanced,2021.5.26,채권-국공채-장기,케이비자산운용,13.68,KIS 국고채30년Enhanced지수(시장가격),0.46,4.09208E+11,-0.02,보통,실물(패시브),0.05,배당소득세(보유기간과세)
479520,RISE KOFR금리액티브(합성),2024.4.30,기타,케이비자산운용,0,KOFR 지수,0.26,2.06134E+11,0,매우낮음,합성(액티브),0.02,배당소득세(보유기간과세)
469580,RISE KP달러채권액티브,2023.11.9,채권-혼합-단기,케이비자산운용,0,KIS KP 달러채권 지수(총수익 지수),0.28,56177360677,0.04,매우낮음,실물(액티브),0.09,배당소득세(보유기간과세)
270800,RISE KQ고배당,2017.7.7,주식-전략-배당,케이비자산운용,-7.7,FnGuide KQ고배당포커스 지수,0.63,7131264580,-0.21,보통,실물(패시브),0.3,비과세
292050,RISE KRX300,2018.3.26,주식-시장대표,케이비자산운용,12.71,KRX 300,0.65,8514088871,-0.66,보통,실물(패시브),0.05,비과세
442550,RISE TDF2030액티브,2022.9.22,기타,케이비자산운용,16.86,iSelect 전략적자산배분 TDF 2030 지수,1.16,6094800747,-0.2,매우낮음,실물(액티브),0.18,배당소득세(보유기간과세)
442560,RISE TDF2040액티브,2022.9.22,기타,케이비자산운용,19.66,iSelect 전략적자산배분 TDF 2040 지수,1.2,6278230363,-0.13,매우낮음,실물(액티브),0.18,배당소득세(보유기간과세)
442570,RISE TDF2050액티브,2022.9.22,기타,케이비자산운용,21.25,iSelect 전략적자산배분 TDF 2050 지수,1.27,14664192142,0.03,매우낮음,실물(액티브),0.18,배당소득세(보유기간과세)
234310,RISE V&S셀렉트밸류,2016.2.2,주식-전략-가치,케이비자산운용,10.82,FnGuide 셀렉트 밸류 지수,0.87,7775671561,-0.59,보통,실물(패시브),0.3,비과세
241390,RISE V&S셀렉트밸류채권혼합,2016.4.12,혼합자산-주식+채권,케이비자산운용,5.15,FnGuide 셀렉트벨류 채권혼합지수,0.68,14739117787,-0.31,매우낮음,실물(패시브),0.23,배당소득세(보유기간과세)
300640,RISE 게임테마,2018.7.24,주식-업종섹터-업종테마,케이비자산운용,-6.16,WISE 게임 테마 지수 (시장가격지수),0.53,61786100687,-0.39,매우높음,실물(패시브),0.3,비과세
266160,RISE 고배당,2017.4.14,주식-전략-배당,케이비자산운용,25.17,FnGuide 고배당포커스 지수,1.35,45038853933,0.02,보통,실물(패시브),0.2,비과세
481430,RISE 국고채10년액티브,2024.5.21,채권-국공채-장기,케이비자산운용,0,KAP 국고채 10년 지수(총수익),0.11,65321170280,-0.04,매우낮음,실물(액티브),0.012,배당소득세(보유기간과세)
114100,RISE 국고채3년,2009.7.29,채권-국공채-중기,케이비자산운용,1.39,KTB INDEX(시장가격),0.16,33743349930,0.03,매우낮음,실물(패시브),0.115,배당소득세(보유기간과세)
282000,RISE 국고채3년선물인버스,2017.11.9,채권-국공채-중기,케이비자산운용,1.61,국채선물지수,0.12,1.00867E+11,-0.02,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
451670,RISE 국채30년레버리지(합성),2023.2.14,채권-국공채-장기,케이비자산운용,24.49,KAP 국채30년 TR 지수(총수익),0.3,11255241227,-0.18,매우높음,합성(패시브),0.1,배당소득세(보유기간과세)
295000,RISE 국채선물10년,2018.5.11,채권-국공채-장기,케이비자산운용,6.14,10년국채선물지수,0.36,3980279475,-0.07,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
295020,RISE 국채선물10년인버스,2018.5.11,채권-국공채-장기,케이비자산운용,-1.31,10년국채선물지수,0.2,51759111966,-0.02,매우낮음,실물(패시브),0.05,배당소득세(보유기간과세)
432600,RISE 국채선물3년,2022.6.14,채권-국공채-중기,케이비자산운용,4.18,국채선물지수,0.12,7210770973,-0.1,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
397420,RISE 국채선물5년추종,2021.8.31,채권-국공채-중기,케이비자산운용,4.86,5년 국채선물 추종 지수,0.14,5146667313,-0.09,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
397410,RISE 국채선물5년추종인버스,2021.8.31,채권-국공채-중기,케이비자산운용,1.02,5년 국채선물 추종 지수,0.23,50415822209,-0.05,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
276650,RISE 글로벌4차산업IT(합성 H),2017.8.17,주식-업종섹터-업종테마,케이비자산운용,32.29,S&P Global 1200 Information Technology and Interactive Media & Services(PR),0.73,22949876118,-1.13,보통,합성(패시브),0.4,배당소득세(보유기간과세)
437370,RISE 글로벌농업경제,2022.7.29,주식-업종섹터-업종테마,케이비자산운용,-3.23,MVIS Global Agribusiness Index(Price Return),2.12,6331961044,-0.62,보통,실물(패시브),0.4,배당소득세(보유기간과세)
375270,RISE 글로벌데이터센터리츠(합성),2021.1.14,부동산-리츠,케이비자산운용,13.5,Kelly Data Center & Tech Infrastructure Net Total Return Index,2.42,8189156364,-0.08,보통,합성(패시브),0.4,배당소득세(분리과세부동산ETF)
475380,RISE 글로벌리얼티인컴,2024.2.20,부동산-리츠,케이비자산운용,0,Solactive Global Realty Income Index(Price Return),2.26,47933520241,0.19,낮음,실물(패시브),0.09,배당소득세(분리과세부동산ETF)
411720,RISE 글로벌메타버스,2021.12.22,주식-업종섹터-업종테마,케이비자산운용,60.74,Global Metaverse Index(Price Return),6.25,8172033304,0.99,보통,실물(패시브),0.5,배당소득세(보유기간과세)
476310,RISE 글로벌비만산업TOP2+,2024.2.27,주식-전략-전략테마,케이비자산운용,0,KEDI 글로벌 비만 산업 Top2+ 지수(Price Return),0.35,10792354630,-0.62,보통,실물(패시브),0.35,배당소득세(보유기간과세)
417450,RISE 글로벌수소경제,2022.2.15,주식-업종섹터-업종테마,케이비자산운용,-11.27,Indxx Hydrogen Economy Index (Net Total Return),5.68,12640675007,-0.34,매우높음,실물(패시브),0.4,배당소득세(보유기간과세)
442320,RISE 글로벌원자력,2022.10.13,주식-업종섹터-업종테마,케이비자산운용,70.95,iSelect 글로벌원자력 지수(시장가격),2.91,70933293842,0.69,매우높음,실물(패시브),0.4,배당소득세(보유기간과세)
461490,RISE 글로벌자산배분액티브,2023.6.27,혼합자산,케이비자산운용,20.22,Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격),0.59,70318096995,0.16,매우낮음,실물(액티브),0.2,배당소득세(보유기간과세)
459750,RISE 글로벌주식분산액티브,2023.6.27,주식-시장대표,케이비자산운용,28.31,Bloomberg Global Equity Market Weighted Index(Price Return),4.57,12867412371,-0.14,낮음,실물(액티브),0.2,배당소득세(보유기간과세)
399580,RISE 글로벌클린에너지,2021.10.21,주식-업종섹터-업종테마,케이비자산운용,-23.36,S&P Global Clean Energy Index (Price Return),4.23,8490561049,-1.7,높음,실물(패시브),0.4,배당소득세(보유기간과세)
336160,RISE 금융채액티브,2019.10.29,채권-회사채-중기,케이비자산운용,1.36,KIS 종합채권금융채 2.5Y-3Y 지수 (총수익),0.24,35773117269,0.03,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
326230,RISE 내수주플러스,2019.6.20,주식-전략-전략테마,케이비자산운용,11.18,FnGuide 내수주플러스 지수,0.52,26991193696,-0.45,보통,실물(패시브),0.4,비과세
272560,RISE 단기국공채액티브,2017.6.29,채권-국공채-단기,케이비자산운용,3.99,KIS 종합채권국공채3M~1.5Y지수,0.09,2.24076E+11,0.05,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
385550,RISE 단기종합채권(AA-이상)액티브,2021.5.26,채권-혼합-단기,케이비자산운용,4.28,KIS 단기종합채권지수(AA-이상)(총수익지수),0.06,1.19251E+11,0.02,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
196230,RISE 단기통안채,2014.5.19,채권-국공채-단기,케이비자산운용,3.56,KIS 통안채 5개월 지수(총수익),0.07,6.30269E+11,-0.01,매우낮음,실물(패시브),0.13,배당소득세(보유기간과세)
315960,RISE 대형고배당10TR,2019.1.22,주식-전략-전략테마,케이비자산운용,31.51,WISE 대형고배당10 TR 지수,0.73,58604923210,-0.27,높음,실물(패시브),0.07,배당소득세(보유기간과세)
455890,RISE 머니마켓액티브,2023.5.9,채권-혼합-단기,케이비자산운용,4.39,KIS 시가평가 MMF 지수 (총수익지수),0.04,1.68472E+12,0.03,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
401170,RISE 메타버스,2021.10.13,주식-업종섹터-업종테마,케이비자산운용,-15.03,iSelect 메타버스 지수(시장가격지수),0.4,1.17464E+11,-0.06,높음,실물(패시브),0.45,비과세
481340,RISE 미국30년국채액티브,2024.5.28,채권-국공채-장기,케이비자산운용,0,Bloomberg U.S Treasury 20+ Year Total Return Index,4.65,10513167403,-0.08,보통,실물(액티브),0.05,배당소득세(보유기간과세)
472870,RISE 미국30년국채엔화노출(합성 H),2023.12.27,채권-국공채-장기,케이비자산운용,0,KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수),0.33,3.27798E+11,-0.17,보통,합성(패시브),0.15,배당소득세(보유기간과세)
472830,RISE 미국30년국채커버드콜(합성),2023.12.14,채권-국공채-장기,케이비자산운용,0,Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR),0.33,33948059423,-0.2,낮음,합성(패시브),0.25,배당소득세(보유기간과세)
379780,RISE 미국S&P500,2021.4.9,주식-시장대표,케이비자산운용,35.08,S&P 500,0.28,4.60617E+11,0.32,낮음,실물(패시브),0.021,배당소득세(보유기간과세)
453330,RISE 미국S&P500(H),2023.3.21,주식-시장대표,케이비자산운용,20.6,S&P 500,0.25,35946541422,0.36,낮음,실물(패시브),0.021,배당소득세(보유기간과세)
460660,RISE 미국S&P배당킹,2023.6.27,주식-전략-배당,케이비자산운용,10.01,S&P Dividend Monarchs Index(Price Return),0.62,9448642656,-2.12,낮음,실물(패시브),0.05,배당소득세(보유기간과세)
219390,RISE 미국S&P원유생산기업(합성 H),2015.6.2,주식-업종섹터-에너지화학,케이비자산운용,15.84,S&P Oil & Gas Exploration & Production Select Industry Index(PR),0.8,15915268149,0.41,높음,합성(패시브),0.25,배당소득세(보유기간과세)
354240,RISE 미국고정배당우선증권 TR,2020.5.19,혼합자산-주식+채권,케이비자산운용,21.37,ICE BofAML Core Plus Fixed Rate Preferred Securities Index,1.24,16280830782,-0.12,낮음,실물(패시브),0.5,배당소득세(보유기간과세)
368590,RISE 미국나스닥100,2020.11.6,주식-시장대표,케이비자산운용,38.37,NASDAQ 100,0.19,6.17906E+11,0.57,보통,실물(패시브),0.021,배당소득세(보유기간과세)
437350,RISE 미국단기투자등급회사채액티브,2022.7.29,채권-회사채-단기,케이비자산운용,16.44,Bloomberg US Corporate 1-5 Years Total Return Index,0.71,82095200875,0.06,매우낮음,실물(액티브),0.1,배당소득세(보유기간과세)
455960,RISE 미국달러SOFR금리액티브(합성),2023.5.16,기타,케이비자산운용,14.98,KAP SOFR 지수,2.18,51524659711,-0.28,매우낮음,합성(액티브),0.05,배당소득세(보유기간과세)
469530,RISE 미국달러선물인버스,2023.11.9,통화-미국달러,케이비자산운용,0,미국달러선물지수,0.57,6171179305,-0.25,매우낮음,실물(패시브),0.05,배당소득세(보유기간과세)
469060,RISE 미국반도체NYSE,2023.10.24,주식-업종섹터-업종테마,케이비자산운용,0,NYSE Semicondoctor Index(Price Return),0.33,20332558977,2.05,매우높음,실물(패시브),0.05,배당소득세(보유기간과세)
469050,RISE 미국반도체NYSE(H),2023.10.24,주식-업종섹터-업종테마,케이비자산운용,0,NYSE Semicondoctor Index(Price Return),0.42,27349643851,2.7,매우높음,실물(패시브),0.05,배당소득세(보유기간과세)
449580,RISE 미국빅데이터Top3채권혼합,2022.12.20,혼합자산-주식+채권,케이비자산운용,14.88,iSelect 미국 빅데이터Top3 채권혼합지수(Price Return),1.5,8195228831,0.6,낮음,실물(패시브),0.24,배당소득세(보유기간과세)
267440,RISE 미국장기국채선물(H),2017.4.20,채권-국공채-장기,케이비자산운용,-4.06,S&P U.S. Treasury Bond Futures Excess Return Index,0.67,14037601548,-0.38,낮음,실물(패시브),0.4,배당소득세(보유기간과세)
267490,RISE 미국장기국채선물레버리지(합성 H),2017.4.20,채권-국공채-장기,케이비자산운용,-13.89,S&P U.S. Treasury Bond Futures Excess Return Index,1.44,9763000681,-0.61,매우높음,합성(패시브),0.5,배당소득세(보유기간과세)
267450,RISE 미국장기국채선물인버스(H),2017.4.20,채권-국공채-장기,케이비자산운용,7.2,S&P U.S. Treasury Bond Futures Excess Return Index,1.18,2110262612,-0.53,보통,실물(패시브),0.4,배당소득세(보유기간과세)
446700,RISE 배터리 리사이클링,2022.11.1,주식-업종섹터-업종테마,케이비자산운용,-32.72,iSelect 배터리 리사이클링 지수,4.39,18686033727,-0.13,매우높음,실물(패시브),0.4,비과세
475350,RISE 버크셔포트폴리오TOP10,2024.2.27,주식-전략-전략테마,케이비자산운용,0,Solactive Berkshire Portfolio Top10 Index(TR),0.15,20207403766,1.5,낮음,실물(패시브),0.35,배당소득세(보유기간과세)
388420,RISE 비메모리반도체액티브,2021.6.10,주식-업종섹터-업종테마,케이비자산운용,20.48,iSelect 비메모리반도체 지수(시장가격지수),5.11,2.98183E+11,-0.21,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
448630,RISE 삼성그룹Top3채권혼합,2022.11.29,혼합자산-주식+채권,케이비자산운용,2.85,Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index,0.75,16823698551,-0.33,매우낮음,실물(패시브),0.2,배당소득세(보유기간과세)
367770,RISE 수소경제테마,2020.10.29,주식-업종섹터-업종테마,케이비자산운용,-4.37,FnGuide 수소 경제 테마 지수,0.92,2.51982E+11,-0.36,높음,실물(패시브),0.45,비과세
140570,RISE 수출주,2011.4.15,주식-업종섹터-업종테마,케이비자산운용,3.8,MKF 수출주 지수,0.53,4925512841,-0.27,높음,실물(패시브),0.4,비과세
140580,RISE 우량업종대표주,2011.4.15,주식-업종섹터-업종테마,케이비자산운용,20.78,MKF 우량업종대표주 지수,0.63,6257777768,-0.6,보통,실물(패시브),0.4,비과세
379790,RISE 유로스탁스50(H),2021.4.9,주식-시장대표,케이비자산운용,14.55,EURO STOXX 50 Index,0.54,8818338397,-0.49,낮음,실물(패시브),0.021,배당소득세(보유기간과세)
385540,RISE 종합채권(A-이상)액티브,2021.5.26,채권-혼합-중기,케이비자산운용,7.58,KIS 종합채권 지수(A-이상)(총수익지수),0.1,1.26616E+12,0.02,매우낮음,실물(액티브),0.012,배당소득세(보유기간과세)
183710,RISE 주식혼합,2013.10.17,혼합자산-주식+채권,케이비자산운용,9.92,주식국채혼합(주식형)지수,0.57,8577211177,-0.56,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
310080,RISE 중국MSCI China(H),2018.11.28,주식-시장대표,케이비자산운용,-5.96,MSCI China NTR Index(USD) (Net Total Return),3.84,11003984314,-0.12,높음,실물(패시브),0.6,배당소득세(보유기간과세)
463300,RISE 중국본토CSI300,2023.8.8,주식-시장대표,케이비자산운용,0,CSI 300 Index,2.89,34409533358,-1.4,보통,실물(패시브),0.05,배당소득세(보유기간과세)
174360,RISE 중국본토대형주CSI100,2013.6.4,주식-시장대표,케이비자산운용,-0.43,CSI 100,0.63,67898369235,0.21,낮음,실물(패시브),0.65,배당소득세(해외주식투자전용ETF)
136340,RISE 중기우량회사채,2011.4.15,채권-회사채-중기,케이비자산운용,1.87,KOBI 크레딧 지수(총수익),0.13,62348279051,0.01,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
281990,RISE 중소형고배당,2017.11.2,주식-전략-배당,케이비자산운용,0.59,FnGuide 중소형고배당포커스 지수,0.78,5573185716,-0.51,보통,실물(패시브),0.3,비과세
272570,RISE 중장기국공채액티브,2017.6.29,채권-국공채-중기,케이비자산운용,5.55,KIS 종합채권국공채4~5Y지수,0.18,22930250846,0.02,매우낮음,실물(액티브),0.07,배당소득세(보유기간과세)
250730,RISE 차이나HSCEI(H),2016.8.10,주식-시장대표,케이비자산운용,-0.79,Hang Seng China H,1.25,33043352119,0.67,높음,실물(패시브),0.021,배당소득세(해외주식투자전용ETF)
291680,RISE 차이나H선물인버스(H),2018.3.23,주식-시장대표,케이비자산운용,-5.5,Hang Seng China Enterprises Futures Index(Price Return),1.36,2412418826,-0.97,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
