종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
480310,TIGER 글로벌온디바이스AI,2024.4.16,주식-업종섹터-업종테마,미래에셋자산운용,0,Mirae Asset Global On-Device AI 지수 (시장가격),1.33,1.33421E+11,0.55,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
276000,TIGER 글로벌자원생산기업(합성 H),2017.8.1,주식-업종섹터-업종테마,미래에셋자산운용,3.38,MorningStar Global Upstream Resources Index(PR),0.91,13218403395,0.31,보통,합성(패시브),0.4,배당소득세(보유기간과세)
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,2021.7.20,주식-업종섹터-업종테마,미래에셋자산운용,3.81,Solactive Autonomous & Electric Vehicles 지수(Net Total Return),2.64,3.20657E+11,-0.33,보통,실물(패시브),0.49,배당소득세(보유기간과세)
371450,TIGER 글로벌클라우드컴퓨팅INDXX,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,5.98,Indxx Global Cloud Computing Index(Net Total Return),1.02,40795881336,-0.03,보통,실물(패시브),0.49,배당소득세(보유기간과세)
464930,TIGER 글로벌혁신블루칩TOP10,2023.8.29,주식-업종섹터-업종테마,미래에셋자산운용,0,Mirae Asset Global Innovative Bluechip Top 10 Index(NTR),0.38,1.72369E+11,1.23,보통,실물(패시브),0.48,배당소득세(보유기간과세)
139310,TIGER 금속선물(H),2011.4.8,원자재-금속-혼합,미래에셋자산운용,-0.52,S&P GSCI Industrial Metals Select Index(TR),4.56,3506613878,-1.36,보통,실물(패시브),0.69,배당소득세(보유기간과세)
139320,TIGER 금은선물(H),2011.4.8,원자재-금속-혼합,미래에셋자산운용,18.87,S&P GSCI Precious Metals Index(TR),1.2,8609395048,-0.12,보통,실물(패시브),0.69,배당소득세(보유기간과세)
137610,TIGER 농산물선물Enhanced(H),2011.1.11,원자재-농산물-혼합,미래에셋자산운용,-24.3,S&P GSCI Agriculture Enhanced Index(ER),0.66,16234169472,-0.41,낮음,실물(패시브),0.69,배당소득세(보유기간과세)
182490,TIGER 단기선진하이일드(합성 H),2014.3.24,채권-회사채-중기,미래에셋자산운용,4.57,Markit iBoxx USD Liquid High Yield 0-5 year 지수,0.39,15535162133,-0.08,매우낮음,합성(패시브),0.24,배당소득세(보유기간과세)
105010,TIGER 라틴35,2008.8.27,주식-시장대표,미래에셋자산운용,7.52,BNY Latin America 35 ADR,1.97,5771136182,-0.1,보통,실물(패시브),0.49,배당소득세(해외주식투자전용ETF)
458250,TIGER 미국30년국채스트립액티브(합성 H),2023.5.31,채권-국공채-장기,미래에셋자산운용,-13.3,ICE BofA Long US Treasury Principal STRIPS Index,2.08,4.7002E+11,-0.33,매우높음,합성(액티브),0.15,배당소득세(보유기간과세)
476550,TIGER 미국30년국채프리미엄액티브(H),2024.2.27,채권-국공채-장기,미래에셋자산운용,0,KEDI 미국채30년 위클리 커버드콜30 지수(Total Return),0.71,6.30885E+11,-0.13,낮음,실물(액티브),0.39,배당소득세(보유기간과세)
182480,TIGER 미국MSCI리츠(합성 H),2013.10.10,부동산-리츠,미래에셋자산운용,3.43,MSCI US REIT Index,0.69,1.32524E+11,0.32,보통,합성(패시브),0.24,배당소득세(분리과세부동산ETF)
360750,TIGER 미국S&P500,2020.8.7,주식-시장대표,미래에셋자산운용,35.37,S&P 500,0.25,4.19271E+12,0.35,낮음,실물(패시브),0.07,배당소득세(보유기간과세)
482730,TIGER 미국S&P500+10%프리미엄초단기,2024.5.21,주식-전략-구조화,미래에셋자산운용,0,S&P500 10% Daily Premium Covered Call Index(TR),0.23,1.12673E+11,0.38,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
448290,TIGER 미국S&P500TR(H),2022.11.25,주식-시장대표,미래에셋자산운용,22.6,S&P 500 Total Return Index,0.49,2.54107E+11,0.32,낮음,실물(패시브),0.07,배당소득세(보유기간과세)
225040,TIGER 미국S&P500레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,43.56,S&P 500,0.53,64620120101,0.75,높음,합성(패시브),0.27,배당소득세(보유기간과세)
429000,TIGER 미국S&P500배당귀족,2022.5.17,주식-전략-배당,미래에셋자산운용,15.93,S&P 500 Dividend Aristocrats 지수 (Price Return),0.28,60545639143,-0.1,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
143850,TIGER 미국S&P500선물(H),2011.7.18,주식-시장대표,미래에셋자산운용,19.41,S&P 500 Futures Index(ER),0.53,1.92349E+11,0.27,낮음,실물(패시브),0.23,배당소득세(보유기간과세)
225030,TIGER 미국S&P500선물인버스(H),2015.7.29,주식-시장대표,미래에셋자산운용,-14.83,S&P 500 Futures Total Return Index,0.45,6411273375,-0.26,낮음,실물(패시브),0.59,배당소득세(보유기간과세)
133690,TIGER 미국나스닥100,2010.10.18,주식-시장대표,미래에셋자산운용,38.58,NASDAQ 100,0.19,3.69903E+12,0.57,낮음,실물(패시브),0.07,배당소득세(해외주식투자전용ETF)
486290,TIGER 미국나스닥100+15%프리미엄초단기,2024.6.25,주식-전략-구조화,미래에셋자산운용,0,NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR),0.42,2.44649E+11,0.65,보통,실물(패시브),0.25,배당소득세(보유기간과세)
448300,TIGER 미국나스닥100TR(H),2022.11.25,주식-시장대표,미래에셋자산운용,24.48,NASDAQ-100 Total Return Index,0.51,1.70933E+11,0.58,보통,실물(패시브),0.07,배당소득세(보유기간과세)
418660,TIGER 미국나스닥100레버리지(합성),2022.2.22,주식-시장대표,미래에셋자산운용,84.28,NASDAQ 100,1.73,78913873749,1.39,매우높음,합성(패시브),0.25,배당소득세(보유기간과세)
441680,TIGER 미국나스닥100커버드콜(합성),2022.9.22,주식-전략-구조화,미래에셋자산운용,7.3,Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),0.22,3.65029E+11,0.07,매우낮음,합성(패시브),0.37,배당소득세(보유기간과세)
429010,TIGER 미국나스닥넥스트100,2022.5.17,주식-시장대표,미래에셋자산운용,18.29,Nasdaq Next Generation 100 지수 (Price Return),0.48,10881338496,-0.72,보통,실물(패시브),0.49,배당소득세(보유기간과세)
203780,TIGER 미국나스닥바이오,2014.8.27,주식-업종섹터-헬스케어,미래에셋자산운용,30.9,NASDAQ Biotechnology 지수(시장가격지수),0.52,51729892465,1.2,보통,실물(패시브),0.3,배당소득세(해외주식투자전용ETF)
245340,TIGER 미국다우존스30,2016.7.1,주식-시장대표,미래에셋자산운용,29.74,Dow Jones Industrial Average,0.27,1.0035E+11,0,낮음,실물(패시브),0.35,배당소득세(해외주식투자전용ETF)
456610,TIGER 미국달러SOFR금리액티브(합성),2023.5.9,기타,미래에셋자산운용,15.23,Solactive SOFR Daily Total Return Index,0.27,3.82638E+11,-0.04,매우낮음,합성(액티브),0.05,배당소득세(보유기간과세)
329750,TIGER 미국달러단기채권액티브,2019.7.24,채권-국공채-단기,미래에셋자산운용,12.18,KIS U.S. TREASURY BOND 0-1Y 지수(총수익),0.6,5.81308E+11,-0.12,매우낮음,실물(액티브),0.3,배당소득세(보유기간과세)
458750,TIGER 미국배당+3%프리미엄다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,15.33,DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR),0.86,61090946158,-0.21,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
458760,TIGER 미국배당+7%프리미엄다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,7.56,DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR),1.44,7.92799E+11,-0.3,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
458730,TIGER 미국배당다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,23.66,Dow Jones U.S. Dividend 100 Price Return Index,0.51,1.15471E+12,0.47,낮음,실물(패시브),0.01,배당소득세(보유기간과세)
305080,TIGER 미국채10년선물,2018.8.30,채권-국공채-장기,미래에셋자산운용,9.9,S&P 10-Year U.S. Treasury Note Futures(ER),1.06,1.31926E+11,-0.04,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
465670,TIGER 미국캐시카우100,2023.9.19,주식-전략-전략테마,미래에셋자산운용,0,Global X U.S. Cash Flow Kings 100 Index(TR),0.28,21337941472,0.34,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
381170,TIGER 미국테크TOP10 INDXX,2021.4.9,주식-업종섹터-업종테마,미래에셋자산운용,56.92,Indxx US Tech Top 10 Index,0.26,2.84118E+12,0.7,보통,실물(패시브),0.49,배당소득세(보유기간과세)
472160,TIGER 미국테크TOP10 INDXX(H),2023.12.5,주식-업종섹터-업종테마,미래에셋자산운용,0,Indxx US Tech Top 10 Index,0.5,1.68428E+11,0.64,높음,실물(패시브),0.49,배당소득세(보유기간과세)
474220,TIGER 미국테크TOP10+10%프리미엄,2024.1.16,주식-전략-구조화,미래에셋자산운용,0,Bloomberg U.S. Tech Top10+10% Premium Covered Call Index,0.27,4.10456E+11,0.7,보통,실물(패시브),0.5,배당소득세(보유기간과세)
458260,TIGER 미국투자등급회사채액티브(H),2023.5.31,채권-회사채-중기,미래에셋자산운용,-1.5,iBoxx USD Liquid Investment Grade Index(Price Return),2.28,89682081216,-0.03,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
381180,TIGER 미국필라델피아반도체나스닥,2021.4.9,주식-업종섹터,미래에셋자산운용,56.46,PHLX Semiconductor Sector Index,0.4,2.84567E+12,2.08,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
423920,TIGER 미국필라델피아반도체레버리지(합성),2022.4.19,주식-업종섹터,미래에셋자산운용,123.3,PHLX Semiconductor Sector Index,1.6,2.59226E+11,4.47,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
130680,TIGER 원유선물Enhanced(H),2010.8.2,원자재-에너지-원유,미래에셋자산운용,16.91,S&P GSCI Crude Oil Enhanced Index ER,5.1,21999401913,0.82,매우높음,실물(패시브),0.69,배당소득세(보유기간과세)
217770,TIGER 원유선물인버스(H),2015.4.29,원자재-에너지-원유,미래에셋자산운용,-20.84,S&P GSCI Crude Oil Index ER,1.31,13137715058,-0.53,매우높음,실물(패시브),0.69,배당소득세(보유기간과세)
195930,TIGER 유로스탁스50(합성 H),2014.4.30,주식-시장대표,미래에셋자산운용,13.94,EURO STOXX 50 Index,0.4,39564461520,-0.51,낮음,합성(패시브),0.24,배당소득세(보유기간과세)
225050,TIGER 유로스탁스레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,19.38,EURO STOXX 50 Index,2.54,9067191554,0.01,높음,합성(패시브),0.58,배당소득세(보유기간과세)
245350,TIGER 유로스탁스배당30,2016.7.1,주식-전략-배당,미래에셋자산운용,12.62,Euro STOXX Select Dividend 30,1.76,15308688429,-0.29,낮음,실물(패시브),0.35,배당소득세(해외주식투자전용ETF)
225060,TIGER 이머징마켓MSCI레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,9.89,MSCI EM Index,1.12,9219715327,-1.27,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
453870,TIGER 인도니프티50,2023.4.14,주식-시장대표,미래에셋자산운용,30.75,Nifty 50 Index,0.9,4.98287E+11,-0.34,낮음,실물(패시브),0.19,배당소득세(보유기간과세)
236350,TIGER 인도니프티50레버리지(합성),2016.5.13,주식-시장대표,미래에셋자산운용,68.17,Nifty 50 Index,2.87,70303283809,-0.85,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
479730,TIGER 인도빌리언컨슈머,2024.5.14,주식-업종섹터,미래에셋자산운용,0,Mirae Asset India Billion Consumer 지수,3.05,2.26384E+11,-0.54,보통,실물(패시브),0.49,배당소득세(보유기간과세)
195920,TIGER 일본TOPIX(합성 H),2014.4.30,주식-시장대표,미래에셋자산운용,29.18,TOPIX,1.22,12934551580,-1.93,보통,합성(패시브),0.24,배당소득세(보유기간과세)
241180,TIGER 일본니케이225,2016.3.31,주식-시장대표,미래에셋자산운용,21.76,Nikkei 225,1.48,3.12283E+11,-1.67,보통,실물(패시브),0.29,배당소득세(해외주식투자전용ETF)
465660,TIGER 일본반도체FACTSET,2023.9.19,주식-업종섹터-업종테마,미래에셋자산운용,0,FactSet Japan Semiconductor Index(PR),0.88,64552726979,-6.58,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
192090,TIGER 차이나CSI300,2014.2.17,주식-시장대표,미래에셋자산운용,-1.45,CSI 300 Index,1.89,1.56948E+11,-0.14,보통,실물(패시브),0.63,배당소득세(해외주식투자전용ETF)
204480,TIGER 차이나CSI300레버리지(합성),2014.9.1,주식-시장대표,미래에셋자산운용,-9.53,CSI 300 Index,1.22,83594648848,-1.05,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
217780,TIGER 차이나CSI300인버스(합성),2015.6.10,주식-시장대표,미래에셋자산운용,-1.78,CSI 300 Index,1.23,15944828154,-0.54,낮음,합성(패시브),0.58,배당소득세(보유기간과세)
245360,TIGER 차이나HSCEI,2016.6.16,주식-시장대표,미래에셋자산운용,8.64,Hang Seng China H,1.18,49386778770,-0.03,높음,실물(패시브),0.29,배당소득세(해외주식투자전용ETF)
414780,TIGER 차이나과창판STAR50(합성),2022.1.13,주식-시장대표,미래에셋자산운용,-18.27,STAR 50 Index(Price Return),0.24,1.08985E+11,-0.99,높음,합성(패시브),0.09,배당소득세(보유기간과세)
371470,TIGER 차이나바이오테크SOLACTIVE,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,-15.04,Solactive China Biotech Index(Net Total Return),3.06,32653910024,-0.09,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
396520,TIGER 차이나반도체FACTSET,2021.8.10,주식-업종섹터-업종테마,미래에셋자산운용,-8.35,FactSet China Semiconductor 지수(Net Total Return),1.6,17967224813,-0.26,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
371460,TIGER 차이나전기차SOLACTIVE,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,-25.69,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.16,1.70089E+12,0.74,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
456680,TIGER 차이나전기차레버리지(합성),2023.5.9,주식-업종섹터-업종테마,미래에셋자산운용,-51.16,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.19,34991719430,0.72,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
396510,TIGER 차이나클린에너지SOLACTIVE,2021.8.10,주식-업종섹터-업종테마,미래에셋자산운용,-19.37,Solactive China Clean Energy 지수(Net Total Return),1.34,18798238332,-0.74,높음,실물(패시브),0.49,배당소득세(보유기간과세)
117690,TIGER 차이나항셍25,2009.10.21,주식-시장대표,미래에셋자산운용,16.5,Hang Seng China (Hong Kong-listed) 25 Index,1.63,6742521518,0.14,높음,실물(패시브),0.4,배당소득세(해외주식투자전용ETF)
371160,TIGER 차이나항셍테크,2020.12.16,주식-업종섹터-업종테마,미래에셋자산운용,-3.3,Hang Seng TECH Index,0.41,5.74831E+11,-0.43,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
438320,TIGER 차이나항셍테크레버리지(합성 H),2022.8.23,주식-업종섹터-업종테마,미래에셋자산운용,-35.47,Hang Seng TECH Index,2.29,29899131338,-0.63,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
456600,TIMEFOLIO 글로벌AI인공지능액티브,2023.5.16,주식-업종섹터-업종테마,타임폴리오자산운용,57.7,Solactive Global Artificial Intelligence 지수,17,2.42753E+11,0.99,매우높음,실물(액티브),0.8,배당소득세(보유기간과세)
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,2024.7.2,주식-업종섹터-업종테마,타임폴리오자산운용,0,KEDI 글로벌 불로장생바이오 지수(원화환산),6.79,10947814943,-0.43,보통,실물(액티브),0.8,배당소득세(보유기간과세)
478150,TIMEFOLIO 글로벌우주테크&방산액티브,2024.4.23,주식-업종섹터-업종테마,타임폴리오자산운용,0,Solactive Aerospace and Defense USD Index PR,9.67,14566729532,0.32,낮음,실물(액티브),0.8,배당소득세(보유기간과세)
426020,TIMEFOLIO 미국S&P500액티브,2022.5.11,주식-시장대표,타임폴리오자산운용,52.43,S&P 500,10.65,22789558863,0,보통,실물(액티브),0.8,배당소득세(보유기간과세)
426030,TIMEFOLIO 미국나스닥100액티브,2022.5.11,주식-시장대표,타임폴리오자산운용,61.93,NASDAQ 100,11.78,1.02174E+11,0.45,높음,실물(액티브),0.8,배당소득세(보유기간과세)
444490,WOORI 미국S&P500,2022.10.6,주식-시장대표,우리자산운용,37.27,S&P 500,0.44,19539617641,0.39,낮음,실물(패시브),0.05,배당소득세(보유기간과세)
440910,WOORI 미국우주항공방산,2022.8.26,주식-업종섹터-산업재,우리자산운용,33.43,S&P Aerospace & Defense Select Industry Index(PR),0.48,6966550284,0.55,보통,실물(패시브),0.35,배당소득세(보유기간과세)
462340,에셋플러스 글로벌다이나믹시니어액티브,2023.7.25,주식-시장대표,에셋플러스자산운용,0,S&P 500,6.53,6480669155,0.06,낮음,실물(액티브),0.99,배당소득세(보유기간과세)
433220,에셋플러스 글로벌대장장이액티브,2022.6.28,주식-시장대표,에셋플러스자산운용,29.59,S&P 500,8.88,8101967946,0.22,보통,실물(액티브),0.99,배당소득세(보유기간과세)
451150,에셋플러스 글로벌영에이지액티브,2023.1.31,주식-시장대표,에셋플러스자산운용,12.11,S&P 500,8.07,6547830296,-0.01,낮음,실물(액티브),0.99,배당소득세(보유기간과세)
477490,에셋플러스 글로벌일등기업포커스10액티브,2024.3.19,주식-시장대표,에셋플러스자산운용,0,MSCI World,11.17,9634267409,0.27,보통,실물(액티브),0.99,배당소득세(보유기간과세)
407830,에셋플러스 글로벌플랫폼액티브,2021.11.16,주식-시장대표,에셋플러스자산운용,30.15,S&P 500,15.01,44896276218,0.41,높음,실물(액티브),0.99,배당소득세(보유기간과세)
474920,에셋플러스 차이나일등기업포커스10액티브,2024.1.16,주식-시장대표,에셋플러스자산운용,0,"MSCI China Index(USD, Price Return)",11.79,11307562898,-0.39,보통,실물(액티브),0.99,배당소득세(보유기간과세)
467620,히어로즈 25-09 미국채권(AA-이상)액티브,2023.10.17,채권-혼합-단기,키움투자자산운용,0,USD AA3 Above Select September 2025 Maturity Index(Total Return),0.79,13875893566,-0.1,매우낮음,실물(액티브),0.29,배당소득세(보유기간과세)
437550,히어로즈 글로벌리츠이지스액티브,2022.7.29,부동산-리츠,키움투자자산운용,18.18,S&P Global REIT Index,3.38,5860187122,-1.17,보통,실물(액티브),0.73,배당소득세(분리과세부동산ETF)
460270,히어로즈 미국달러SOFR금리액티브(합성),2023.6.20,기타,키움투자자산운용,15.16,Solactive SOFR Daily Total Return Index,0.1,9302785354,-0.13,매우낮음,합성(액티브),0.05,배당소득세(보유기간과세)
459790,히어로즈 미국성장기업30액티브,2023.6.27,주식-시장대표,키움투자자산운용,34.35,MSCI USA Index(Price Return),5.8,10188270726,0.34,보통,실물(액티브),0.76,배당소득세(보유기간과세)
